time_h,R_m,Csurface_shrink,Csurface_fixed,G,Q,GQ
3.103333333333333499e+01,1.200999999999999984e-02,5.867715715949717303e-02,8.814346958137210530e-02,1.665278934221482210e+00,2.276813997624382857e-01,3.791530387384484668e-01
3.105000000000000071e+01,1.200999999999999984e-02,5.866505106553375481e-02,8.809848245464974026e-02,1.665278934221482210e+00,2.276325029753290263e-01,3.790716119489243030e-01
3.106666666666666643e+01,1.200999999999999984e-02,5.865297037984405076e-02,8.805356622162420488e-02,1.665278934221482210e+00,2.275837342537812280e-01,3.789903984242818380e-01
3.108333333333333215e+01,1.200999999999999984e-02,5.864091503305592784e-02,8.800872074938950740e-02,1.665278934221482210e+00,2.275350932952431293e-01,3.789093976606879854e-01
3.110000000000000142e+01,1.200999999999999984e-02,5.862888495602249644e-02,8.796394590552887582e-02,1.665278934221482210e+00,2.274865797966232339e-01,3.788286091534109334e-01
3.111666666666666714e+01,1.200999999999999984e-02,5.861688007980210557e-02,8.791924155781538630e-02,1.665278934221482210e+00,2.274381934555679274e-01,3.787480323989474429e-01
3.113333333333333286e+01,1.200999999999999984e-02,5.860490033566536500e-02,8.787460757429937930e-02,1.665278934221482210e+00,2.273899339701379307e-01,3.786676668944845003e-01
3.114999999999999858e+01,1.200999999999999984e-02,5.859294565514897024e-02,8.783004382326120574e-02,1.665278934221482210e+00,2.273418010405288125e-01,3.785875121407640820e-01
3.116666666666666785e+01,1.200999999999999984e-02,5.858101596999475136e-02,8.778555017317696274e-02,1.665278934221482210e+00,2.272937943676885952e-01,3.785075676397812172e-01
3.118333333333333357e+01,1.200999999999999984e-02,5.856911121216849120e-02,8.774112649296260391e-02,1.665278934221482210e+00,2.272459136523622136e-01,3.784278328931927060e-01
3.119999999999999929e+01,1.200999999999999984e-02,5.855723131382212232e-02,8.769677265173832226e-02,1.665278934221482210e+00,2.271981585955203942e-01,3.783483074030314919e-01
3.121666666666666501e+01,1.200999999999999984e-02,5.854537620730696640e-02,8.765248851889738402e-02,1.665278934221482210e+00,2.271505288983084736e-01,3.782689906716211192e-01
3.123333333333333428e+01,1.200999999999999984e-02,5.853354582527546535e-02,8.760827396407941392e-02,1.665278934221482210e+00,2.271030242649247077e-01,3.781898822063692323e-01
3.125000000000000000e+01,1.200999999999999984e-02,5.852174010056600956e-02,8.756412885715099403e-02,1.665278934221482210e+00,2.270556443997016893e-01,3.781109815149070741e-01
3.126666666666666572e+01,1.200999999999999984e-02,5.850995896623846504e-02,8.752005306834369225e-02,1.665278934221482210e+00,2.270083890072301103e-01,3.780322881052958217e-01
3.128333333333333499e+01,1.200999999999999984e-02,5.849820235552890407e-02,8.747604646812083551e-02,1.665278934221482210e+00,2.269612577919712937e-01,3.779538014853810468e-01
3.130000000000000071e+01,1.200999999999999984e-02,5.848647020186546752e-02,8.743210892721643701e-02,1.665278934221482210e+00,2.269142504584554798e-01,3.778755211631232291e-01
3.131666666666666643e+01,1.200999999999999984e-02,5.847476243899024650e-02,8.738824031661118763e-02,1.665278934221482210e+00,2.268673667146983708e-01,3.777974466522870944e-01
3.133333333333333215e+01,1.200999999999999984e-02,5.846307900082128167e-02,8.734444050751502542e-02,1.665278934221482210e+00,2.268206062686443092e-01,3.777195774665184635e-01
3.135000000000000142e+01,1.200999999999999984e-02,5.845141982149516802e-02,8.730070937149117527e-02,1.665278934221482210e+00,2.267739688285648758e-01,3.776419131200081658e-01
3.136666666666666714e+01,1.200999999999999984e-02,5.843978483532812768e-02,8.725704678033645301e-02,1.665278934221482210e+00,2.267274541027563539e-01,3.775644531269881088e-01
3.138333333333333286e+01,1.200999999999999984e-02,5.842817397682079084e-02,8.721345260611620964e-02,1.665278934221482210e+00,2.266810617994665933e-01,3.774871970016096534e-01
3.139999999999999858e+01,1.200999999999999984e-02,5.841658718076698370e-02,8.716992672113384188e-02,1.665278934221482210e+00,2.266347916300178178e-01,3.774101442631437875e-01
3.141666666666666785e+01,1.200999999999999984e-02,5.840502438213718978e-02,8.712646899790871258e-02,1.665278934221482210e+00,2.265886433058323102e-01,3.773332944310280324e-01
3.143333333333333357e+01,1.200999999999999984e-02,5.839348551611273086e-02,8.708307930933358032e-02,1.665278934221482210e+00,2.265426165384038237e-01,3.772566470248190362e-01
3.144999999999999929e+01,1.200999999999999984e-02,5.838197051808478172e-02,8.703975752852265158e-02,1.665278934221482210e+00,2.264967110402121286e-01,3.771802015657154672e-01
3.146666666666666501e+01,1.200999999999999984e-02,5.837047932365379416e-02,8.699650352885593407e-02,1.665278934221482210e+00,2.264509265244525615e-01,3.771039575761075402e-01
3.148333333333333428e+01,1.200999999999999984e-02,5.835901186862991336e-02,8.695331718394572196e-02,1.665278934221482210e+00,2.264052627052679789e-01,3.770279145799633747e-01
3.150000000000000000e+01,1.200999999999999984e-02,5.834756808903124314e-02,8.691019836761226802e-02,1.665278934221482210e+00,2.263597192978671901e-01,3.769520721030261701e-01
3.151666666666666572e+01,1.200999999999999984e-02,5.833614792108354763e-02,8.686714695405700626e-02,1.665278934221482210e+00,2.263142960174706897e-01,3.768764296710586104e-01
3.153333333333333499e+01,1.200999999999999984e-02,5.832475130121574786e-02,8.682416281769542166e-02,1.665278934221482210e+00,2.262689925802268409e-01,3.768009868113686434e-01
3.155000000000000071e+01,1.200999999999999984e-02,5.831337816605976221e-02,8.678124583320576124e-02,1.665278934221482210e+00,2.262238087029240508e-01,3.767257430523298090e-01
3.156666666666666643e+01,1.200999999999999984e-02,5.830202845246076904e-02,8.673839587549718455e-02,1.665278934221482210e+00,2.261787441034806834e-01,3.766506979241976416e-01
3.158333333333333215e+01,1.200999999999999984e-02,5.829070209746492481e-02,8.669561281968647670e-02,1.665278934221482210e+00,2.261337985007711437e-01,3.765758509588195690e-01
3.160000000000000142e+01,1.200999999999999984e-02,5.827939903832215357e-02,8.665289654126324959e-02,1.665278934221482210e+00,2.260889716136993410e-01,3.765012016880922019e-01
3.161666666666666714e+01,1.200999999999999984e-02,5.826811921248691711e-02,8.661024691593056934e-02,1.665278934221482210e+00,2.260442631622150700e-01,3.764267496456537576e-01
3.163333333333333286e+01,1.200999999999999984e-02,5.825686255761735460e-02,8.656766381965147472e-02,1.665278934221482210e+00,2.259996728670196076e-01,3.763524943663940636e-01
3.164999999999999858e+01,1.200999999999999984e-02,5.824562901157051553e-02,8.652514712862457991e-02,1.665278934221482210e+00,2.259552004496012401e-01,3.762784353865133435e-01
3.166666666666666785e+01,1.200999999999999984e-02,5.823441851240603040e-02,8.648269671925953861e-02,1.665278934221482210e+00,2.259108456325027436e-01,3.762045722439679718e-01
3.168333333333333357e+01,1.200999999999999984e-02,5.822323099838414007e-02,8.644031246830508053e-02,1.665278934221482210e+00,2.258666081384905766e-01,3.761309044770867471e-01
3.169999999999999929e+01,1.200999999999999984e-02,5.821206640796375981e-02,8.639799425273006483e-02,1.665278934221482210e+00,2.258224876912517942e-01,3.760574316257315752e-01
3.171666666666666501e+01,1.200999999999999984e-02,5.820092467980195194e-02,8.635574194975677298e-02,1.665278934221482210e+00,2.257784840151884631e-01,3.759841532309550205e-01
3.173333333333333428e+01,1.200999999999999984e-02,5.818980575275688877e-02,8.631355543686214382e-02,1.665278934221482210e+00,2.257345968355063404e-01,3.759110688351479657e-01
3.175000000000000000e+01,1.200999999999999984e-02,5.817870956588331449e-02,8.627143459177923079e-02,1.665278934221482210e+00,2.256908258780957743e-01,3.758381779818414370e-01
3.176666666666666572e+01,1.200999999999999984e-02,5.816763605843299628e-02,8.622937929248682132e-02,1.665278934221482210e+00,2.256471708696232981e-01,3.757654802158589824e-01
3.178333333333333499e+01,1.200999999999999984e-02,5.815658516985330179e-02,8.618738941721798552e-02,1.665278934221482210e+00,2.256036315374538859e-01,3.756929750831871639e-01
3.180000000000000071e+01,1.200999999999999984e-02,5.814555683978658157e-02,8.614546484445703700e-02,1.665278934221482210e+00,2.255602076096672737e-01,3.756206621310029803e-01
3.181666666666666643e+01,1.200999999999999984e-02,5.813455100807165404e-02,8.610360545293413437e-02,1.665278934221482210e+00,2.255168988151472487e-01,3.755485409078222481e-01
3.183333333333333215e+01,1.200999999999999984e-02,5.812356761474080785e-02,8.606181112161989666e-02,1.665278934221482210e+00,2.254737048835471769e-01,3.754766109634424254e-01
3.185000000000000142e+01,1.200999999999999984e-02,5.811260660001978107e-02,8.602008172975045275e-02,1.665278934221482210e+00,2.254306255451473395e-01,3.754048718487050240e-01
3.186666666666666714e+01,1.200999999999999984e-02,5.810166790432733097e-02,8.597841715680323849e-02,1.665278934221482210e+00,2.253876605310084491e-01,3.753333231157509609e-01
3.188333333333333286e+01,1.200999999999999984e-02,5.809075146827449160e-02,8.593681728250314455e-02,1.665278934221482210e+00,2.253448095729273237e-01,3.752619643179472830e-01
3.189999999999999858e+01,1.200999999999999984e-02,5.807985723266319289e-02,8.589528198682520876e-02,1.665278934221482210e+00,2.253020724033956701e-01,3.751907950098179456e-01
3.191666666666666785e+01,1.200999999999999984e-02,5.806898513848630233e-02,8.585381114999743324e-02,1.665278934221482210e+00,2.252594487555978908e-01,3.751198147470406474e-01
3.193333333333333357e+01,1.200999999999999984e-02,5.805813512692670902e-02,8.581240465248259064e-02,1.665278934221482210e+00,2.252169383635140576e-01,3.750490230866179164e-01
3.194999999999999929e+01,1.200999999999999984e-02,5.804730713935725428e-02,8.577106237499398933e-02,1.665278934221482210e+00,2.251745409618331750e-01,3.749784195867330583e-01
3.196666666666666501e+01,1.200999999999999984e-02,5.803650111733993366e-02,8.572978419849021370e-02,1.665278934221482210e+00,2.251322562859782994e-01,3.749080038067915122e-01
3.198333333333333428e+01,1.200999999999999984e-02,5.802571700262352389e-02,8.568857000417673397e-02,1.665278934221482210e+00,2.250900840720440332e-01,3.748377753073173224e-01
3.200000000000000000e+01,1.200999999999999984e-02,5.801495473714469997e-02,8.564741967350728014e-02,1.665278934221482210e+00,2.250480240568331070e-01,3.747677336500135348e-01
3.201666666666666572e+01,1.200999999999999984e-02,5.800421426302682093e-02,8.560633308817285070e-02,1.665278934221482210e+00,2.250060759779056452e-01,3.746978783978445748e-01
3.203333333333333144e+01,1.200999999999999984e-02,5.799349552257958285e-02,8.556531013011094144e-02,1.665278934221482210e+00,2.249642395735253764e-01,3.746282091149465421e-01
3.204999999999999716e+01,1.200999999999999984e-02,5.798279845829832496e-02,8.552435068150231190e-02,1.665278934221482210e+00,2.249225145826744543e-01,3.745587253666519123e-01
3.206666666666666998e+01,1.200999999999999984e-02,5.797212301286232272e-02,8.548345462476941714e-02,1.665278934221482210e+00,2.248809007450292274e-01,3.744894267194491810e-01
3.208333333333333570e+01,1.200999999999999984e-02,5.796146912913516247e-02,8.544262184257500614e-02,1.665278934221482210e+00,2.248393978009936012e-01,3.744203127410384857e-01
3.210000000000000142e+01,1.200999999999999984e-02,5.795083675016376307e-02,8.540185221782686797e-02,1.665278934221482210e+00,2.247980054916550452e-01,3.743513830002582199e-01
3.211666666666666714e+01,1.200999999999999984e-02,5.794022581917793180e-02,8.536114563367248886e-02,1.665278934221482210e+00,2.247567235588198431e-01,3.742826370671438196e-01
3.213333333333333286e+01,1.200999999999999984e-02,5.792963627958962886e-02,8.532050197349985710e-02,1.665278934221482210e+00,2.247155517450007967e-01,3.742140745129072799e-01
3.214999999999999858e+01,1.200999999999999984e-02,5.791906807499168364e-02,8.527992112093585320e-02,1.665278934221482210e+00,2.246744897934049301e-01,3.741456949099166707e-01
3.216666666666666430e+01,1.200999999999999984e-02,5.790852114915779475e-02,8.523940295984448745e-02,1.665278934221482210e+00,2.246335374479583868e-01,3.740774978317375488e-01
3.218333333333333002e+01,1.200999999999999984e-02,5.789799544604162101e-02,8.519894737433267307e-02,1.665278934221482210e+00,2.245926944532572744e-01,3.740094828530513005e-01
3.220000000000000284e+01,1.200999999999999984e-02,5.788749090977675371e-02,8.515855424874392565e-02,1.665278934221482210e+00,2.245519605546208164e-01,3.739416495497432935e-01
3.221666666666666856e+01,1.200999999999999984e-02,5.787700748467593942e-02,8.511822346765941794e-02,1.665278934221482210e+00,2.245113354980759202e-01,3.738739974988775083e-01
3.223333333333333428e+01,1.200999999999999984e-02,5.786654511522871386e-02,8.507795491589777159e-02,1.665278934221482210e+00,2.244708190303047191e-01,3.738065262786090526e-01
3.225000000000000000e+01,1.200999999999999984e-02,5.785610374610257456e-02,8.503774847851462704e-02,1.665278934221482210e+00,2.244304108986941160e-01,3.737392354682666507e-01
3.226666666666666572e+01,1.200999999999999984e-02,5.784568332214173186e-02,8.499760404080106135e-02,1.665278934221482210e+00,2.243901108513234877e-01,3.736721246483322156e-01
3.228333333333333144e+01,1.200999999999999984e-02,5.783528378836717138e-02,8.495752148828406014e-02,1.665278934221482210e+00,2.243499186369770082e-01,3.736051934004613329e-01
3.229999999999999716e+01,1.200999999999999984e-02,5.782490508997593925e-02,8.491750070672572648e-02,1.665278934221482210e+00,2.243098340051415396e-01,3.735384413074797072e-01
3.231666666666666998e+01,1.200999999999999984e-02,5.781454717233841523e-02,8.487754158212391931e-02,1.665278934221482210e+00,2.242698567059378534e-01,3.734718679532686991e-01
3.233333333333333570e+01,1.200999999999999984e-02,5.780420998099982527e-02,8.483764400071289180e-02,1.665278934221482210e+00,2.242299864901727002e-01,3.734054729228521441e-01
3.235000000000000142e+01,1.200999999999999984e-02,5.779389346167895097e-02,8.479780784895660228e-02,1.665278934221482210e+00,2.241902231093581832e-01,3.733392558024283270e-01
3.236666666666666714e+01,1.200999999999999984e-02,5.778359756026806709e-02,8.475803301355396002e-02,1.665278934221482210e+00,2.241505663156893036e-01,3.732732161793327341e-01
3.238333333333333286e+01,1.200999999999999984e-02,5.777332222283219909e-02,8.471831938143660479e-02,1.665278934221482210e+00,2.241110158620500392e-01,3.732073536420483784e-01
3.239999999999999858e+01,1.200999999999999984e-02,5.776306739560683329e-02,8.467866683976910114e-02,1.665278934221482210e+00,2.240715715019591936e-01,3.731416677801152604e-01
3.241666666666666430e+01,1.200999999999999984e-02,5.775283302499902016e-02,8.463907527594903557e-02,1.665278934221482210e+00,2.240322329896144160e-01,3.730761581842038654e-01
3.243333333333333002e+01,1.200999999999999984e-02,5.774261905758622249e-02,8.459954457760326951e-02,1.665278934221482210e+00,2.239930000798961707e-01,3.730108244461218803e-01
3.245000000000000284e+01,1.200999999999999984e-02,5.773242544011625982e-02,8.456007463259046508e-02,1.665278934221482210e+00,2.239538725283627130e-01,3.729456661588055333e-01
3.246666666666666856e+01,1.200999999999999984e-02,5.772225211950662155e-02,8.452066532899968343e-02,1.665278934221482210e+00,2.239148500912521711e-01,3.728806829163233694e-01
3.248333333333333428e+01,1.200999999999999984e-02,5.771209904284206604e-02,8.448131655514967697e-02,1.665278934221482210e+00,2.238759325254305599e-01,3.728158743137894859e-01
3.250000000000000000e+01,1.200999999999999984e-02,5.770196615737584883e-02,8.444202819958797346e-02,1.665278934221482210e+00,2.238371195884458209e-01,3.727512399474535165e-01
3.251666666666666572e+01,1.200999999999999984e-02,5.769185341052852217e-02,8.440280015109215273e-02,1.665278934221482210e+00,2.237984110384975411e-01,3.726867794146503932e-01
3.253333333333333144e+01,1.200999999999999984e-02,5.768176074988800445e-02,8.436363229866775115e-02,1.665278934221482210e+00,2.237598066344652636e-01,3.726224923138472533e-01
3.254999999999999716e+01,1.200999999999999984e-02,5.767168812320883770e-02,8.432452453154822003e-02,1.665278934221482210e+00,2.237213061358999111e-01,3.725583782446293402e-01
3.256666666666666998e+01,1.200999999999999984e-02,5.766163547840965492e-02,8.428547673919437044e-02,1.665278934221482210e+00,2.236829093029661930e-01,3.724944368076040235e-01
3.258333333333333570e+01,1.200999999999999984e-02,5.765160276357458868e-02,8.424648881129388756e-02,1.665278934221482210e+00,2.236446158964993380e-01,3.724306676044951692e-01
3.260000000000000142e+01,1.200999999999999984e-02,5.764158992695204986e-02,8.420756063776098366e-02,1.665278934221482210e+00,2.236064256779841941e-01,3.723670702381086106e-01
3.261666666666666714e+01,1.200999999999999984e-02,5.763159691695477621e-02,8.416869210873578755e-02,1.665278934221482210e+00,2.235683384095731585e-01,3.723036443123616812e-01
3.263333333333333286e+01,1.200999999999999984e-02,5.762162368215916625e-02,8.412988311458381718e-02,1.665278934221482210e+00,2.235303538540826529e-01,3.722403894322775519e-01
3.264999999999999858e+01,1.200999999999999984e-02,5.761167017130267021e-02,8.409113354589603517e-02,1.665278934221482210e+00,2.234924717749287859e-01,3.721773052038780949e-01
3.266666666666666430e+01,1.200999999999999984e-02,5.760173633328524723e-02,8.405244329348879329e-02,1.665278934221482210e+00,2.234546919361825035e-01,3.721143912342756432e-01
3.268333333333333002e+01,1.200999999999999984e-02,5.759182211716816491e-02,8.401381224840083484e-02,1.665278934221482210e+00,2.234170141025665079e-01,3.720516471316678286e-01
3.270000000000000284e+01,1.200999999999999984e-02,5.758192747217408258e-02,8.397524030189514044e-02,1.665278934221482210e+00,2.233794380394577839e-01,3.719890725053418556e-01
3.271666666666666856e+01,1.200999999999999984e-02,5.757205234768632274e-02,8.393672734545773451e-02,1.665278934221482210e+00,2.233419635128863767e-01,3.719266669656726143e-01
3.273333333333333428e+01,1.200999999999999984e-02,5.756219669324633137e-02,8.389827327079756036e-02,1.665278934221482210e+00,2.233045902894735257e-01,3.718644301240192074e-01
3.275000000000000000e+01,1.200999999999999984e-02,5.755236045855515598e-02,8.385987796984620268e-02,1.665278934221482210e+00,2.232673181364891180e-01,3.718023615928212067e-01
3.276666666666666572e+01,1.200999999999999984e-02,5.754254359347220349e-02,8.382154133475595847e-02,1.665278934221482210e+00,2.232301468218398366e-01,3.717404609855784470e-01
3.278333333333333144e+01,1.200999999999999984e-02,5.753274604801534436e-02,8.378326325790076690e-02,1.665278934221482210e+00,2.231930761140782093e-01,3.716787279168662916e-01
3.279999999999999716e+01,1.200999999999999984e-02,5.752296777236022562e-02,8.374504363187523781e-02,1.665278934221482210e+00,2.231561057824008043e-01,3.716171620023327460e-01
3.281666666666666998e+01,1.200999999999999984e-02,5.751320871683773817e-02,8.370688234949441586e-02,1.665278934221482210e+00,2.231192355965866958e-01,3.715557628585957062e-01
3.283333333333333570e+01,1.200999999999999984e-02,5.750346883193549474e-02,8.366877930379339190e-02,1.665278934221482210e+00,2.230824653270557234e-01,3.714945301033401037e-01
3.285000000000000142e+01,1.200999999999999984e-02,5.749374806829659484e-02,8.363073438802605397e-02,1.665278934221482210e+00,2.230457947448519496e-01,3.714334633552905385e-01
3.286666666666666714e+01,1.200999999999999984e-02,5.748404637671975653e-02,8.359274749566537877e-02,1.665278934221482210e+00,2.230092236216576207e-01,3.713725622342342048e-01
3.288333333333333286e+01,1.200999999999999984e-02,5.747436370815860868e-02,8.355481852040269608e-02,1.665278934221482210e+00,2.229727517297887540e-01,3.713118263610137859e-01
3.289999999999999858e+01,1.200999999999999984e-02,5.746470001371920683e-02,8.351694735614748066e-02,1.665278934221482210e+00,2.229363788421344916e-01,3.712512553574263130e-01
3.291666666666666430e+01,1.200999999999999984e-02,5.745505524466149039e-02,8.347913389702717180e-02,1.665278934221482210e+00,2.229001047322131390e-01,3.711908488463166456e-01
3.293333333333333002e+01,1.200999999999999984e-02,5.744542935239808912e-02,8.344137803738527204e-02,1.665278934221482210e+00,2.228639291741609796e-01,3.711306064515587089e-01
3.295000000000000284e+01,1.200999999999999984e-02,5.743582228849444110e-02,8.340367967178220765e-02,1.665278934221482210e+00,2.228278519427417947e-01,3.710705277980713146e-01
3.296666666666666856e+01,1.200999999999999984e-02,5.742623400466811273e-02,8.336603869499445429e-02,1.665278934221482210e+00,2.227918728133440884e-01,3.710106125118136644e-01
3.298333333333333428e+01,1.200999999999999984e-02,5.741666445278631459e-02,8.332845500201423172e-02,1.665278934221482210e+00,2.227559915619201081e-01,3.709508602196838201e-01
3.300000000000000000e+01,1.200999999999999984e-02,5.740711358486737248e-02,8.329092848804911520e-02,1.665278934221482210e+00,2.227202079650441313e-01,3.708912705496155704e-01
3.301666666666666572e+01,1.200999999999999984e-02,5.739758135307954090e-02,8.325345904852095302e-02,1.665278934221482210e+00,2.226845217998954796e-01,3.708318431305503426e-01
3.303333333333333144e+01,1.200999999999999984e-02,5.738806770974112792e-02,8.321604657906592206e-02,1.665278934221482210e+00,2.226489328442734505e-01,3.707725775924620715e-01
3.304999999999999716e+01,1.200999999999999984e-02,5.737857260731986375e-02,8.317869097553398650e-02,1.665278934221482210e+00,2.226134408765934602e-01,3.707134735663504821e-01
3.306666666666666998e+01,1.200999999999999984e-02,5.736909599843036806e-02,8.314139213398856476e-02,1.665278934221482210e+00,2.225780456758243153e-01,3.706545306841371179e-01
3.308333333333333570e+01,1.200999999999999984e-02,5.735963783583566261e-02,8.310414995070616873e-02,1.665278934221482210e+00,2.225427470215474712e-01,3.705957485787634842e-01
3.310000000000000142e+01,1.200999999999999984e-02,5.735019807244602641e-02,8.306696432217516857e-02,1.665278934221482210e+00,2.225075446939420720e-01,3.705371268841666788e-01
3.311666666666666714e+01,1.200999999999999984e-02,5.734077666131907197e-02,8.302983514509604257e-02,1.665278934221482210e+00,2.224724384737969407e-01,3.704786652352988208e-01
3.313333333333333286e+01,1.200999999999999984e-02,5.733137355565910004e-02,8.299276231638076651e-02,1.665278934221482210e+00,2.224374281425063327e-01,3.704203632681205005e-01
3.314999999999999858e+01,1.200999999999999984e-02,5.732198870881472647e-02,8.295574573315261935e-02,1.665278934221482210e+00,2.224025134820107608e-01,3.703622206195016919e-01
3.316666666666666430e+01,1.200999999999999984e-02,5.731262207428024918e-02,8.291878529274609999e-02,1.665278934221482210e+00,2.223676942748497587e-01,3.703042369273101819e-01
3.318333333333333002e+01,1.200999999999999984e-02,5.730327360569458656e-02,8.288188089270465131e-02,1.665278934221482210e+00,2.223329703041563299e-01,3.702464118304019114e-01
3.320000000000000284e+01,1.200999999999999984e-02,5.729394325684133982e-02,8.284503243078189527e-02,1.665278934221482210e+00,2.222983413536615271e-01,3.701887449686286913e-01
3.321666666666666856e+01,1.200999999999999984e-02,5.728463098164818246e-02,8.280823980494066150e-02,1.665278934221482210e+00,2.222638072076936477e-01,3.701312359828370924e-01
3.323333333333333428e+01,1.200999999999999984e-02,5.727533673418445936e-02,8.277150291335273746e-02,1.665278934221482210e+00,2.222293676511176708e-01,3.700738845147671929e-01
3.325000000000000000e+01,1.200999999999999984e-02,5.726606046866263011e-02,8.273482165439859093e-02,1.665278934221482210e+00,2.221950224693920173e-01,3.700166902071474473e-01
3.326666666666666572e+01,1.200999999999999984e-02,5.725680213943713792e-02,8.269819592666596830e-02,1.665278934221482210e+00,2.221607714485544782e-01,3.699596527036710936e-01
3.328333333333333144e+01,1.200999999999999984e-02,5.724756170100452762e-02,8.266162562895031096e-02,1.665278934221482210e+00,2.221266143752338995e-01,3.699027716490156936e-01
3.329999999999999716e+01,1.200999999999999984e-02,5.723833910800282115e-02,8.262511066025403361e-02,1.665278934221482210e+00,2.220925510366469624e-01,3.698460466888375819e-01
3.331666666666666998e+01,1.200999999999999984e-02,5.722913431520917221e-02,8.258865091978619122e-02,1.665278934221482210e+00,2.220585812205393139e-01,3.697894774696741660e-01
3.333333333333333570e+01,1.200999999999999984e-02,5.721994727754128873e-02,8.255224630696210431e-02,1.665278934221482210e+00,2.220247047152424935e-01,3.697330636390382952e-01
3.335000000000000142e+01,1.200999999999999984e-02,5.721077795005629490e-02,8.251589672140245690e-02,1.665278934221482210e+00,2.219909213096557810e-01,3.696768048453885069e-01
3.336666666666666714e+01,1.200999999999999984e-02,5.720162628795088383e-02,8.247960206293322716e-02,1.665278934221482210e+00,2.219572307932621835e-01,3.696207007381552279e-01
3.338333333333333286e+01,1.200999999999999984e-02,5.719249224656070690e-02,8.244336223158518773e-02,1.665278934221482210e+00,2.219236329561238008e-01,3.695647509677332243e-01
3.339999999999999858e+01,1.200999999999999984e-02,5.718337578135802152e-02,8.240717712759371150e-02,1.665278934221482210e+00,2.218901275888212621e-01,3.695089551853809606e-01
3.341666666666666430e+01,1.200999999999999984e-02,5.717427684795313436e-02,8.237104665139868831e-02,1.665278934221482210e+00,2.218567144825092929e-01,3.694533130433127477e-01
3.343333333333333002e+01,1.200999999999999984e-02,5.716519540209328426e-02,8.233497070364236003e-02,1.665278934221482210e+00,2.218233934289076115e-01,3.693978241946838104e-01
3.345000000000000284e+01,1.200999999999999984e-02,5.715613139966276013e-02,8.229894918517043079e-02,1.665278934221482210e+00,2.217901642203075618e-01,3.693424882936012787e-01
3.346666666666666856e+01,1.200999999999999984e-02,5.714708479668235280e-02,8.226298199703123426e-02,1.665278934221482210e+00,2.217570266495713927e-01,3.692873049951230779e-01
3.348333333333333428e+01,1.200999999999999984e-02,5.713805554930698888e-02,8.222706904047547005e-02,1.665278934221482210e+00,2.217239805100712779e-01,3.692322739551561761e-01
3.350000000000000000e+01,1.200999999999999984e-02,5.712904361382718094e-02,8.219121021695602325e-02,1.665278934221482210e+00,2.216910255957456055e-01,3.691773948305505648e-01
3.351666666666666572e+01,1.200999999999999984e-02,5.712004894666793814e-02,8.215540542812625746e-02,1.665278934221482210e+00,2.216581617010875971e-01,3.691226672790801078e-01
3.353333333333333144e+01,1.200999999999999984e-02,5.711107150438887725e-02,8.211965457584076422e-02,1.665278934221482210e+00,2.216253886211537183e-01,3.690680909594566961e-01
3.354999999999999716e+01,1.200999999999999984e-02,5.710211124368362590e-02,8.208395756215455807e-02,1.665278934221482210e+00,2.215927061515612639e-01,3.690136655313260294e-01
3.356666666666666998e+01,1.200999999999999984e-02,5.709316812137762293e-02,8.204831428932268800e-02,1.665278934221482210e+00,2.215601140884325693e-01,3.689593906551749680e-01
3.358333333333333570e+01,1.200999999999999984e-02,5.708424209442944375e-02,8.201272465979980719e-02,1.665278934221482210e+00,2.215276122284496052e-01,3.689052659924223487e-01
3.360000000000000142e+01,1.200999999999999984e-02,5.707533311992974562e-02,8.197718857623960409e-02,1.665278934221482210e+00,2.214952003688350490e-01,3.688512912053872883e-01
3.361666666666666714e+01,1.200999999999999984e-02,5.706644115510142029e-02,8.194170594149453868e-02,1.665278934221482210e+00,2.214628783073692431e-01,3.687974659573176606e-01
3.363333333333333286e+01,1.200999999999999984e-02,5.705756615729899034e-02,8.190627665861527351e-02,1.665278934221482210e+00,2.214306458423853374e-01,3.687437899123819363e-01
3.364999999999999858e+01,1.200999999999999984e-02,5.704870808400640952e-02,8.187090063085061820e-02,1.665278934221482210e+00,2.213985027727109201e-01,3.686902627355719275e-01
3.366666666666666430e+01,1.200999999999999984e-02,5.703986689283840894e-02,8.183557776164732123e-02,1.665278934221482210e+00,2.213664488977215572e-01,3.686368840927919388e-01
3.368333333333333002e+01,1.200999999999999984e-02,5.703104254153947006e-02,8.180030795464814097e-02,1.665278934221482210e+00,2.213344840173320782e-01,3.685836536508444450e-01
3.370000000000000284e+01,1.200999999999999984e-02,5.702223498798393575e-02,8.176509111369281713e-02,1.665278934221482210e+00,2.213026079320033201e-01,3.685305710774410271e-01
3.371666666666666856e+01,1.200999999999999984e-02,5.701344419017543436e-02,8.172992714281723803e-02,1.665278934221482210e+00,2.212708204427397685e-01,3.684776360411986529e-01
3.373333333333333428e+01,1.200999999999999984e-02,5.700467010624474251e-02,8.169481594625335741e-02,1.665278934221482210e+00,2.212391213510328802e-01,3.684248482115451973e-01
3.375000000000000000e+01,1.200999999999999984e-02,5.699591269445108271e-02,8.165975742842909724e-02,1.665278934221482210e+00,2.212075104589122654e-01,3.683722072588048180e-01
3.376666666666666572e+01,1.200999999999999984e-02,5.698717191318113107e-02,8.162475149396611340e-02,1.665278934221482210e+00,2.211759875689399968e-01,3.683197128541881860e-01
3.378333333333333144e+01,1.200999999999999984e-02,5.697844772094908666e-02,8.158979804768104471e-02,1.665278934221482210e+00,2.211445524842138299e-01,3.682673646697982583e-01
