time_s,Cmax
106080.0,0.23021845853459524
106140.0,0.2300936590064784
106200.0,0.22996905421860836
106260.0,0.2298446448267368
106320.0,0.22972043079074403
106380.0,0.2295964116154212
106440.0,0.2294725867247258
106500.0,0.22934895569125283
106560.0,0.22922551810827668
106620.0,0.22910227351610438
106680.0,0.22897922148107683
106740.0,0.2288563615512571
106800.0,0.22873369328513476
106860.0,0.22861121623917968
106920.0,0.228488929975944
106980.0,0.22836683405746944
107040.0,0.2282449280502905
107100.0,0.2281232115133304
107160.0,0.22800168401365806
107220.0,0.22788034512340835
107280.0,0.22775919440351397
107340.0,0.22763823142534267
107400.0,0.22751745576570953
107460.0,0.2273968669888547
107520.0,0.22727646467019888
107580.0,0.2271562483902873
107640.0,0.22703621771726487
107700.0,0.22691637223622846
107760.0,0.22679671153428865
107820.0,0.2266772351770361
107880.0,0.2265579427404377
107940.0,0.22643883380046032
108000.0,0.22631990794398432
108060.0,0.22620116485117792
108120.0,0.22608260376889547
108180.0,0.22596422453328965
108240.0,0.22584602659853953
108300.0,0.22572800989737393
108360.0,0.2256101736933114
108420.0,0.22549251772547893
108480.0,0.22537504161695252
108540.0,0.2252577449732162
108600.0,0.22514062735353385
108660.0,0.22502368834334063
108720.0,0.22490692754230926
108780.0,0.2247903445314063
108840.0,0.2246739389020429
108900.0,0.22455771025462898
108960.0,0.2244416581955258
109020.0,0.22432578231444242
109080.0,0.22421008225609457
109140.0,0.22409455760154887
109200.0,0.22397920794824505
109260.0,0.22386403289732304
109320.0,0.22374903205179475
109380.0,0.22363420507708934
109440.0,0.22351955154571326
109500.0,0.2234050710651583
109560.0,0.22329076324291625
109620.0,0.22317662769475569
109680.0,0.2230626640802302
109740.0,0.22294887198278013
109800.0,0.22283525101590826
109860.0,0.22272180079311735
109920.0,0.22260852093856245
109980.0,0.22249541109941065
110040.0,0.22238247088096505
110100.0,0.22226969990695902
110160.0,0.22215709780224996
110220.0,0.22204466419136487
110280.0,0.2219323986990092
110340.0,0.22182030095398347
110400.0,0.2217083705847494
110460.0,0.22159660722079808
110520.0,0.22148501049369052
110580.0,0.2213735800366938
110640.0,0.22126231548197878
110700.0,0.22115121646379246
110760.0,0.221040282617479
110820.0,0.22092951357921417
110880.0,0.2208189089860984
110940.0,0.22070846847687148
111000.0,0.22059819169110328
111060.0,0.22048807826944358
111120.0,0.22037812785278243
111180.0,0.22026834008254378
111240.0,0.2201587146029466
111300.0,0.22004925105844514
111360.0,0.21993994909451892
111420.0,0.2198308083572154
111480.0,0.21972182849331007
111540.0,0.2196130091515375
111600.0,0.21950434998119764
111660.0,0.21939585063258585
111720.0,0.21928751075690203
111780.0,0.21917933000628234
111840.0,0.21907130803404423
111900.0,0.21896344449440916
111960.0,0.21885573904258804
112020.0,0.21874819133468595
112080.0,0.21864080102773548
112140.0,0.2185335677799536
112200.0,0.21842649125045097
112260.0,0.2183195710993214
112320.0,0.21821280698740178
112380.0,0.218106198576356
112440.0,0.2179997455293223
112500.0,0.21789344751018042
112560.0,0.21778730418377784
112620.0,0.21768131521562914
112680.0,0.21757548027202128
112740.0,0.2174697990208227
112800.0,0.21736427113056722
112860.0,0.21725889627073686
112920.0,0.21715367411154138
112980.0,0.21704860432394527
113040.0,0.21694368658028404
113100.0,0.21683892055360413
113160.0,0.21673430591785645
113220.0,0.21662984234793403
113280.0,0.21652552951966358
113340.0,0.2164213671096867
113400.0,0.2163173547955799
113460.0,0.21621349225581463
113520.0,0.21610977916973548
113580.0,0.21600621521755967
113640.0,0.21590280008042767
113700.0,0.21579953344034297
113760.0,0.21569641498018619
113820.0,0.2155934443837234
113880.0,0.2154906213356018
113940.0,0.21538794552131357
114000.0,0.2152854166272279
114060.0,0.21518303434057756
114120.0,0.21508079834946472
114180.0,0.21497870834285696
114240.0,0.21487676401055947
114300.0,0.21477496504323862
114360.0,0.21467331113241123
114420.0,0.21457180197044057
114480.0,0.2144704372505336
114540.0,0.21436921666674155
114600.0,0.21426813991395338
114660.0,0.2141672066878942
114720.0,0.2140664166851206
114780.0,0.2139657696030181
114840.0,0.21386526513980286
114900.0,0.21376490299451387
114960.0,0.21366468286701165
115020.0,0.21356460445797895
115080.0,0.21346466746891757
115140.0,0.213364871602135
115200.0,0.21326521656075256
115260.0,0.21316570204869956
115320.0,0.2130663277707164
115380.0,0.21296709343235118
115440.0,0.2128679987399394
115500.0,0.21276904340061975
115560.0,0.21267022712232594
115620.0,0.21257154961378835
115680.0,0.21247301058453072
115740.0,0.2123746097448551
115800.0,0.21227634680585233
115860.0,0.21217822147939563
115920.0,0.21208023347813992
115980.0,0.21198238251551918
116040.0,0.21188466830573718
116100.0,0.21178709056377196
116160.0,0.21168964900537082
116220.0,0.21159234334705018
116280.0,0.2114951733060926
116340.0,0.21139813860053802
116400.0,0.21130123894918773
116460.0,0.21120447407159987
116520.0,0.21110784368808982
116580.0,0.21101134751972758
116640.0,0.21091498528832608
116700.0,0.21081875671644812
116760.0,0.21072266152740113
116820.0,0.21062669944523796
116880.0,0.2105308701947541
116940.0,0.21043517350147528
117000.0,0.2103396090916654
117060.0,0.210244176692321
117120.0,0.21014887603117183
117180.0,0.210053706836678
117240.0,0.2099586688380189
117300.0,0.2098637617650999
117360.0,0.20976898534854735
117420.0,0.2096743393197086
117480.0,0.20957982341064949
117540.0,0.20948543735414418
117600.0,0.20939118088368094
117660.0,0.20929705373345733
117720.0,0.20920305563838046
117780.0,0.20910918633406414
117840.0,0.20901544555681942
117900.0,0.20892183304365988
117960.0,0.20882834853229698
118020.0,0.20873499176114052
118080.0,0.20864176246929603
118140.0,0.2085486603965545
118200.0,0.20845568528339853
118260.0,0.20836283687099744
118320.0,0.20827011490120784
118380.0,0.20817751911657087
118440.0,0.2080850492603023
118500.0,0.20799270507629847
118560.0,0.20790048630913152
118620.0,0.2078083927040498
118680.0,0.2077164240069754
118740.0,0.20762457996449438
118800.0,0.2075328603238625
118860.0,0.20744126483300065
118920.0,0.20734979324049518
118980.0,0.20725844529559542
119040.0,0.2071672207482042
119100.0,0.2070761193488835
119160.0,0.20698514084884984
119220.0,0.2068942849999746
119280.0,0.20680355155478156
119340.0,0.20671294026643794
119400.0,0.2066224508887595
119460.0,0.20653208317620622
119520.0,0.2064418368838827
119580.0,0.2063517117675357
119640.0,0.20626170758354506
119700.0,0.20617182408892903
119760.0,0.20608206104134
119820.0,0.20599241819906472
119880.0,0.20590289532102207
119940.0,0.20581349216675404
120000.0,0.20572420849643103
120060.0,0.2056350440708475
120120.0,0.20554599865142248
120180.0,0.205457072000197
120240.0,0.20536826387982557
120300.0,0.20527957405358122
120360.0,0.2051910022853513
120420.0,0.20510254833963784
120480.0,0.20501421198155523
120540.0,0.20492599297682174
120600.0,0.2048378910917644
120660.0,0.20474990609331506
120720.0,0.2046620377490106
120780.0,0.2045742858269906
120840.0,0.20448665009598932
120900.0,0.2043991303253401
120960.0,0.2043117262849717
121020.0,0.20422443774540858
121080.0,0.20413726447776837
121140.0,0.2040502062537541
121200.0,0.20396326284565883
121260.0,0.20387643402636152
121320.0,0.20378971956932757
121380.0,0.20370311924860646
121440.0,0.20361663283882397
121500.0,0.20353026011518663
121560.0,0.20344400085347789
121620.0,0.20335785483005853
121680.0,0.20327182182186443
121740.0,0.20318590160639868
121800.0,0.20310009396173626
121860.0,0.20301439866652013
121920.0,0.20292881549996158
121980.0,0.20284334424183809
122040.0,0.2027579846724857
122100.0,0.20267273657280346
122160.0,0.20258759972424958
122220.0,0.2025025739088419
122280.0,0.20241765890915575
122340.0,0.2023328545083163
122400.0,0.20224816049000313
122460.0,0.20216357663844642
122520.0,0.20207910273842727
122580.0,0.2019947385752757
122640.0,0.20191048393486322
122700.0,0.20182633860360713
122760.0,0.2017423023684669
122820.0,0.20165837501694456
122880.0,0.20157455633708246
122940.0,0.2014908461174563
123000.0,0.20140724414717912
123060.0,0.20132375021589788
123120.0,0.2012403641137937
123180.0,0.20115708563157983
123240.0,0.2010739145604947
123300.0,0.20099085069230582
123360.0,0.20090789381930657
123420.0,0.20082504373431623
123480.0,0.2007423002306781
123540.0,0.20065966310225272
123600.0,0.2005771321434216
123660.0,0.20049470714908407
123720.0,0.20041238791465738
123780.0,0.2003301742360748
123840.0,0.20024806590977898
123900.0,0.20016606273272564
123960.0,0.20008416450238045
124020.0,0.20000237101671772
124080.0,0.1999206820742202
124140.0,0.19983909747370643
124200.0,0.1997576170142103
124260.0,0.19967624027457903
124320.0,0.19959496649991035
124380.0,0.1995137946222451
124440.0,0.19943272362754863
124500.0,0.199351752656465
124560.0,0.19927088093780557
124620.0,0.19919010772573348
124680.0,0.19910943232146497
124740.0,0.19902885407972015
124800.0,0.1989483724380527
124860.0,0.19886798690083798
124920.0,0.1987876970307464
124980.0,0.1987075024515751
125040.0,0.1986274028438099
125100.0,0.19854739794836251
125160.0,0.1984674875647986
125220.0,0.19838767155572512
125280.0,0.19830794983992356
125340.0,0.1982283223966547
125400.0,0.19814878926467422
125460.0,0.19806935054113387
125520.0,0.19799000637838263
125580.0,0.19791075699114122
125640.0,0.19783160264566876
125700.0,0.1977525436689707
125760.0,0.19767358044065317
125820.0,0.19759471339470508
125880.0,0.19751594303067585
125940.0,0.19743726990160226
126000.0,0.19735869456342311
126060.0,0.19728021740172497
126120.0,0.19720183869337893
126180.0,0.1971235582142372
126240.0,0.19704537569183656
126300.0,0.1969672908770532
126360.0,0.19688930359665552
126420.0,0.19681141369780691
126480.0,0.1967336210085874
126540.0,0.19665592533321022
126600.0,0.19657832649570403
126660.0,0.19650082430839508
126720.0,0.196423418589296
126780.0,0.19634610915770867
126840.0,0.19626889583134946
126900.0,0.1961917784318498
126960.0,0.1961147567793326
127020.0,0.19603783069710928
127080.0,0.19596100000335706
127140.0,0.1958842645182881
127200.0,0.19580762406582594
127260.0,0.19573107847112772
127320.0,0.19565462755289284
127380.0,0.1955782711326727
127440.0,0.19550200903816375
127500.0,0.19542584109491284
127560.0,0.19534976712333488
127620.0,0.19527378694662798
127680.0,0.1951979003961345
127740.0,0.195122107296791
127800.0,0.19504640747147337
127860.0,0.19497080074508658
127920.0,0.19489528695615382
127980.0,0.19481986592617692
128040.0,0.19474453747998002
128100.0,0.1946693014439436
128160.0,0.19459415764444812
128220.0,0.19451910592580962
128280.0,0.19444414610992658
128340.0,0.19436927802307308
128400.0,0.19429450149357286
128460.0,0.19421981634974972
